x,y,z
104356.8114,81584.38428,13
104524.5666,81734.81734,13
104730.678,81946.43609,13
104915.9165,82140.04713,13
105109.1448,82373.32905,13
105257.1558,82569.10504,13
105403.3381,82776.51712,13
105520.8062,82909.29459,13
105719.5335,83081.86017,13
106015.461,83272.48549,13
106307.9187,83433.29071,13
107078.0083,83721.60664,13
107903.7175,83857.45969,13
108768.4571,83882.96387,13
109655.6384,83840.23317,13
110548.6723,83771.38157,13
111430.9698,83718.52308,13
112285.942,83723.77169,13
113097,83829.24139,13
113847.5549,84077.04617,13
114521.0175,84509.30004,13
114836.99,84844.12797,13
115076.1821,85228.63792,13
115252.1432,85654.06248,13
115378.4227,86111.63425,13
115468.5702,86592.58581,13
115536.1352,87088.14976,13
115594.667,87589.55869,13
115657.7152,88088.04519,13
115738.8292,88574.84186,13
115851.5584,89041.18129,13
68463.8264,32842.95833,11
68375.80659,32841.7943,11
68287.63679,32842.26123,11
68199.38129,32843.66015,11
68111.10436,32845.29213,11
68022.87028,32846.45822,11
67934.74333,32846.45945,11
67846.78778,32844.59689,11
67759.06791,32840.17158,11
67671.648,32832.48457,11
67490.12979,32791.64157,11
66958.42614,32627.30903,11
66377.19765,32450.32336,11
65789.10349,32276.68616,11
65166.05525,32076.31259,11
64557.71618,31884.53798,11
64000.02428,31710.00138,11
63335.6912,31512.44502,11
62705.32539,31337.67139,11
62094.28328,31155.39897,11
61474.95108,30978.97195,11
61292.2403,30928.56836,11
61112.7362,30867.2268,11
60933.72151,30804.40008,11
60755.00525,30740.67219,11
60576.39642,30676.62709,11
60397.704,30612.84877,11
60218.737,30549.92122,11
60039.3044,30488.4284,11
59859.21522,30428.9543,11
59678.27844,30372.08289,11
59359.73722,30280.19944,11
59038.72495,30196.40326,11
58716.03172,30118.1669,11
58392.44764,30042.96291,11
58068.7628,29968.26387,11
57745.76728,29891.54232,11
57424.25117,29810.27081,11
57105.00458,29721.92192,11
56788.8176,29623.96819,11
56476.48031,29513.88218,11
56128.31444,29373.63987,11
55786.03877,29220.00319,11
55448.39748,29055.79492,11
55114.1348,28883.83782,11
54781.99492,28706.95467,11
54450.72205,28527.96825,11
54119.0604,28349.70133,11
53785.75418,28174.97668,11
53449.54758,28006.61709,11
53109.18483,27847.44532,11
52650.11729,27644.54428,11
52189.10641,27446.07778,11
51726.34062,27251.6605,11
51262.00834,27060.90708,11
50796.298,26873.43218,11
50329.39804,26688.85047,11
49861.49688,26506.77659,11
49392.78296,26326.82522,11
48923.44471,26148.61099,11
48453.67055,25971.74857,11
48022.84598,25812.34822,11
47590.74379,25656.48178,11
47157.58944,25503.52565,11
46723.60837,25352.85621,11
46289.02606,25203.84984,11
45854.06796,25055.88291,11
45418.95951,24908.33182,11
44983.92619,24760.57294,11
44549.19344,24611.98264,11
44114.98673,24461.93732,11
-34466.87659,114134.9537,28
-34205.42637,114338.3957,28
-33815.01945,114557.3375,28
-33395.96073,114736.861,28
-32954.67495,114876.2584,28
-32497.58683,114974.8218,28
-32031.1211,115031.8434,28
-31561.70251,115046.6154,28
-31095.75578,115018.43,28
-30639.70565,114946.5793,28
-30199.97685,114830.3555,28
-29782.99412,114669.0507,28
-29559.71175,114543.4687,28
-29360.6456,114385.9343,28
-29182.38137,114201.5183,28
-29021.50477,113995.2917,28
-28874.60152,113772.3254,28
-28738.25733,113537.6903,28
-28609.05791,113296.4573,28
-28483.58898,113053.6973,28
-28358.43623,112814.4813,28
-28230.1854,112583.88,28
-27995.48578,112166.3383,28
-27773.18107,111742.0632,28
-27562.0648,111311.8462,28
-27360.93051,110876.4791,28
-27168.5717,110436.7535,28
-26983.78191,109993.461,28
-26805.35467,109547.3935,28
-26632.0835,109099.3425,28
-26462.76193,108650.0997,28
-26296.18348,108200.4569,28
-25831.62104,106868.0887,28
-25407.13269,105522.372,28
-25012.72599,104166.6343,28
-24638.40849,102804.2032,28
-24274.18775,101438.4061,28
-23910.07134,100072.5706,28
-23536.0668,98710.02425,28
-23142.18171,97354.09463,28
-22718.42361,96008.10926,28
-22254.80006,94675.39566,28
-22171.55014,94465.6526,28
-22079.27926,94259.29773,28
-21980.74537,94055.32552,28
-21878.70641,93852.73042,28
-21775.92032,93650.5069,28
-21675.14505,93447.64941,28
-21579.13856,93243.15242,28
-21490.65878,93036.01039,28
-21412.46365,92825.21778,28
-21347.31114,92609.76905,28
-21153.08339,91723.92208,28
-21024.62991,90826.09928,28
-20945.65181,89919.25685,28
-20899.85019,89006.35096,28
-20870.92617,88090.3378,28
-20842.58084,87174.17355,28
-20798.51532,86260.8144,28
-20722.43071,85353.21653,28
-20598.02812,84454.33612,28
-20409.00866,83567.12937,28
-20101.11337,82528.71199,28
-19728.68354,81512.57011,28
-19430.23573,80578.37311,28
-19070.79124,79724.46889,28
-18555.61503,78466.27371,28
-18270.86956,77509.14664,28
-18086.53139,76541.68977,28
-17980.41142,75517.66318,28
-17998.58959,74375.54926,28
-17940.7099,73735.3501,28
-17869.97572,73500.00138,28
-17795.372,73251.44752,28
-17589.47491,72870.81255,28
-17376.10919,72537.91651,28
-17218.63343,72271.75037,28
-17078.96237,72100.2053,28
-16920.73309,71900.12321,28
-16790.39497,71738.12637,28
-16603.62867,71556.6025,28
-16304.54424,71288.82169,28
-15999.97572,71080.00138,28
-15802.94653,70963.73459,28
-15674.27835,70898.32072,28
-15468.85792,70806.91612,28
-15262.15124,70693.39589,28
-15065.67549,70613.72868,28
-14880.14082,70530.91466,28
-14696.01306,70455.40143,28
-14548.81981,70375.72281,28
-14376.05811,70297.33632,28
-14173.70746,70199.83685,28
-13965.25634,70117.02333,28
-13803.1535,70018.37889,28
-13548.58175,69907.75697,28
-13290.42197,69789.74965,28
-13027.28277,69679.03005,28
-12342.815,69422.75052,28
-11477.43289,69142.18421,28
-10670.40383,68951.81807,28
-9821.246339,68748.89396,28
-8773.109626,68519.5458,28
-7688.469411,68313.93663,28
-5784.035626,67978.20382,28
-3263.999338,67611.29646,28
-1376.302655,67396.53056,28
662.8952722,67228.34761,28
2970.911408,66980.00138,28
5006.485587,67050.76887,28
6612.936919,67264.91669,28
8075.541472,67482.54929,28
9117.355072,67747.83105,28
9906.048947,67965.96053,28
10934.5827,68272.25044,28
11349.5611,68383.60154,28
11714.30261,68481.35045,28
12104.6265,68571.36039,28
12499.62669,68662.44837,28
12892.29533,68752.88925,28
13286.61802,68843.01532,28
13673.75221,68930.66687,28
15032.48481,69240.43616,28
16377.07651,69548.93692,28
17707.64181,69846.27841,28
19033.06505,70181.09412,28
20298.84815,70491.59496,28
21621.36115,70845.19003,28
22871.66695,71168.36481,28
24000.02428,71480.00138,28
25745.52546,71941.6817,28
27130.94505,72332.05185,28
28046.77374,72640.29427,28
28517.64698,72834.88444,28
29124.4889,73171.64494,28
29890.02428,73500.00138,28
30481.27134,73686.19277,28
30973.63447,73800.54037,28
31618.84026,73887.74665,28
32015.31101,73930.50752,28
32388.14405,73973.53792,28
32796.56842,74027.98289,28
33127.97556,74066.23213,28
33447.71358,74117.7482,28
33629.4751,74162.95726,28
33842.2617,74210.85196,28
33974.40362,74235.20013,28
34137.84015,74285.87165,28
34280.00583,74314.02051,28
34535.16814,74371.81826,28
34882.13064,74445.00706,28
35162.0184,74522.29831,28
35972.12508,74822.39819,28
36722.47504,75232.73263,28
37484.37455,75630.57868,28
38248.32269,76026.62229,28
39004.81855,76431.54938,28
39744.36119,76856.04588,28
40477.15185,77263.22059,28
41222.8569,77686.71559,28
41857.38262,78113.14737,28
42396.03706,78589.37774,28
42759.17357,78998.57645,28
42940.37626,79230.96381,28
43136.68267,79487.4632,28
43328.26602,79779.42601,28
43495.58286,80006.95311,28
43681.55231,80322.51173,28
43837.97671,80626.64133,28
43925.57655,80858.12908,28
44020.31053,81108.78877,28
44119.12757,81395.23348,28
44315.42213,82205.2527,28
44466.4828,83235.48304,28
44565.48194,84225.02888,28
44598.71687,85099.03332,28
44627.43469,85767.98944,28
44668.9493,86659.18422,28
44718.48598,87338.87924,28
44772.90004,88200.44135,28
44825.15677,88995.74578,28
45027.38995,90323.06664,28
45275.86805,91220.12036,28
45555.28229,92107.82055,28
45858.54803,92988.3296,28
46178.5806,93863.80988,28
46508.29536,94736.42379,28
46840.60763,95608.33369,28
47168.43278,96481.70196,28
47484.68614,97358.691,28
47782.28305,98241.46317,28
48054.13886,99132.18086,28
48115.39209,99398.86967,28
48155.22936,99675.4869,28
48181.66377,99958.079,28
48202.70839,100242.6924,28
48226.37632,100525.3736,28
48260.68064,100802.1691,28
48313.63444,101069.1252,28
48393.25082,101322.2885,28
48507.54286,101557.7053,28
48664.52365,101771.4222,28
49284.8479,102356.7632,28
49982.0607,102835.9328,28
50743.69331,103223.6309,28
51557.27699,103534.5577,28
52410.34298,103783.4129,28
53290.42255,103984.8967,28
54185.04696,104153.709,28
55081.74745,104304.5498,28
55968.05528,104452.1191,28
56831.50171,104611.1168,28
57180.19422,104681.5699,28
57532.65199,104751.6724,28
57887.79475,104817.4577,28
58244.54222,104874.959,28
58601.81412,104920.2098,28
58958.53017,104949.2434,28
59313.6101,104958.0933,28
59665.97362,104942.7928,28
60014.54045,104899.3753,28
60358.23033,104823.8742,28
60605.96991,104736.1281,28
60838.81839,104617.0064,28
61060.08134,104473.2315,28
61273.06433,104311.526,28
61481.07293,104138.6124,28
61687.41274,103961.2132,28
61895.38931,103786.0511,28
62108.30823,103619.8485,28
62329.47507,103469.328,28
62547.11469,103316.4268,28
62916.00221,103055.6655,28
63286.82138,102774.7037,28
63577.12027,102573.9326,28
64000.02428,102370.0014,28
64454.90684,102204.8157,28
64952.00358,102071.4481,28
65484.21082,101984.8833,28
65948.06058,101968.1471,28
66386.27563,101992.0238,28
66828.236,102018.8469,28
67571.64556,102162.1284,28
68293.42352,102389.8101,28
68993.48159,102691.8768,28
69671.7315,103058.3136,28
70328.08497,103479.1055,28
70962.45373,103944.2374,28
71574.7495,104443.6944,28
72164.88401,104967.4614,28
72732.76898,105505.5235,28
73278.31614,106047.8656,28
73693.96418,106512.4961,28
74066.26915,107010.3704,28
74403.94664,107534.9317,28
74715.71225,108079.6227,28
75010.28157,108637.8863,28
75296.37021,109203.1655,28
75582.69377,109768.9032,28
75877.96783,110328.5424,28
76190.90799,110875.5258,28
76530.22985,111403.2965,28
76740.01387,111705.8597,28
76952.16032,112007.099,28
77167.11933,112306.511,28
77385.34106,112603.5925,28
77607.27565,112897.84,28
77833.37326,113188.7503,28
78064.08403,113475.82,28
78299.85811,113758.5458,28
78541.14564,114036.4242,28
78788.39678,114308.9521,28
79376.79331,114932.0234,28
79976.14878,115545.3809,28
80586.28473,116148.6081,28
81207.02275,116741.2887,28
81838.18441,117323.0065,28
82479.59127,117893.3451,28
83131.0649,118451.8881,28
83792.42688,118998.2193,28
84463.49876,119531.9222,28
85144.10212,120052.5807,28
85501.2749,120318.1683,28
85861.96224,120580.5622,28
86226.61583,120838.2558,28
86595.68736,121089.7429,28
86969.62852,121333.5169,28
87348.891,121568.0716,28
87733.92648,121791.9005,28
88125.18666,122003.4973,28
88523.12322,122201.3555,28
88928.18784,122383.9687,28
89500.1545,122609.0843,28
90082.24061,122804.5078,28
90672.64379,122975.5424,28
91269.56163,123127.4912,28
91871.19174,123265.6574,28
92475.73172,123395.3443,28
93081.37918,123521.8549,28
93686.33172,123650.4926,28
94288.78694,123786.5605,28
94886.94245,123935.3618,28
95297.01905,124048.296,28
95705.59139,124168.4325,28
96113.27598,124292.7909,28
96520.6893,124418.3906,28
96928.44787,124542.2515,28
97337.16818,124661.3929,28
97747.46672,124772.8347,28
98159.95999,124873.5962,28
98575.26449,124960.6972,28
98993.99673,125031.1573,28
99643.70363,125111.9561,28
100295.6109,125168.4351,28
100949.3378,125204.5078,28
101604.5033,125224.0882,28
102260.7269,125231.0898,28
102917.6275,125229.4263,28
103574.8244,125223.0116,28
104231.9367,125215.7591,28
104888.5837,125211.5828,28
105544.3846,125214.3962,28
106110.1576,125209.9448,28
106677.1948,125187.948,28
107244.9571,125155.1334,28
107812.9055,125118.2287,28
108380.5008,125083.9616,28
108947.2041,125059.0598,28
109512.4762,125050.251,28
110075.778,125064.2629,28
110636.5706,125107.8231,28
111194.3148,125187.6594,28
112389.6071,125444.2813,28
113565.6529,125771.582,28
114725.5826,126157.7754,28
115872.5264,126591.0753,28
117009.6145,127059.6954,28
118139.9771,127551.8495,28
119266.7445,128055.7515,28
120393.047,128559.615,28
121522.0147,129051.6539,28
122656.7779,129520.082,28
123153.5067,129709.2315,28
123656.1135,129888.1982,28
124161.7872,130062.063,28
124667.7165,130235.9067,28
125171.0902,130414.81,28
125669.0971,130603.8538,28
126158.9261,130808.1189,28
126637.7659,131032.6861,28
127102.8054,131282.6362,28
127551.2332,131563.05,28
127963.6285,131884.9335,28
128338.9935,132253.7248,28
128687.4585,132656.2049,28
129019.1537,133079.1545,28
129344.2092,133509.3546,28
129672.7553,133933.5859,28
130014.922,134338.6294,28
130380.8397,134711.2659,28
130732.8723,135144.1931,28
131171.8571,135603.1138,28
131812.3392,136119.1421,28
132598.5064,136593.9058,28
133808.6508,137038.3758,28
135479.1738,137481.8396,28
136946.525,137783.3503,28
138069.0584,137986.9554,28
139255.3771,138202.5628,28
140326.8533,138394.0203,28
141531.2482,138520.3139,28
142760.0075,138658.9342,28
144000.0243,138780.0014,28
144512.5053,138829.95,28
145085.6769,138877.7226,28
145690.6394,138940.9597,28
146285.3053,139047.4744,28
146896.0926,139148.4102,28
147836.917,139331.9031,28
148610.2103,139490.3311,28
149376.372,139631.8418,28
150137.9385,139763.5841,28
150826.4182,139865.6399,28
151531.3172,139986.5008,28
152241.0276,140079.8709,28
152954.5515,140151.293,28
153670.8909,140206.3097,28
154389.0477,140250.4639,28
155108.0239,140289.2984,28
155826.8217,140328.3558,28
156544.4428,140373.1789,28
157259.8893,140429.3106,28
158321.2296,140512.0008,28
159384.8004,140575.845,28
160449.7322,140627.8854,28
161515.1551,140675.1643,28
162580.1996,140724.7238,28
163643.9958,140783.6062,28
164705.6742,140858.8536,28
165764.3649,140957.5084,28
166819.1984,141086.6127,28
167869.3048,141253.2087,28
168095.8981,141296.4895,28
168321.5822,141344.8114,28
168546.3025,141397.9354,28
168770.0045,141455.6228,28
168992.6334,141517.6345,28
169214.1347,141583.7317,28
169434.4537,141653.6754,28
169653.5357,141727.2269,28
169871.3261,141804.1471,28
170087.7704,141884.1972,28
171574.6706,142482.7333,28
173038.124,143135.7836,28
174483.6353,143830.6305,28
175916.7092,144554.5562,28
177342.8505,145294.8431,28
178767.5638,146038.7733,28
180196.354,146773.6292,28
181634.7257,147486.6932,28
-1495.350629,-57659.48995,31
-1576.83034,-57587.56496,31
-1658.816934,-57516.18195,31
-1741.093188,-57445.10864,31
-1823.441872,-57374.11277,31
-1905.645756,-57302.96209,31
-1987.487618,-57231.42433,31
-2068.750226,-57159.26723,31
-2149.216353,-57086.25854,31
-2228.668771,-57012.16599,31
-2306.890254,-56936.75732,31
-2417.338991,-56829.44462,31
-2528.738035,-56722.53102,31
-2640.218744,-56615.39806,31
-2750.912469,-56507.42727,31
-2859.950566,-56398.00019,31
-2966.464388,-56286.49835,31
-3069.58529,-56172.30328,31
-3168.444627,-56054.79653,31
-3262.173749,-55933.35962,31
-3349.904014,-55807.37408,31
-3716.413454,-55218.73327,31
-4055.583434,-54614.21309,31
-4370.566648,-53995.9469,31
-4664.515789,-53366.06808,31
-4940.583553,-52726.71001,31
-5201.922634,-52080.00606,31
-5451.685724,-51428.08961,31
-5693.025521,-50773.09402,31
-5929.09472,-50117.15268,31
-6163.046012,-49462.39895,31
-6218.552254,-49304.8798,31
-6272.367143,-49146.61119,31
-6324.213019,-48987.59646,31
-6373.812218,-48827.83893,31
-6420.88708,-48667.34197,31
-6465.15994,-48506.10891,31
-6506.353135,-48344.14308,31
-6544.189004,-48181.44783,31
-6578.389883,-48018.02651,31
-6608.678111,-47853.88244,31
-6643.899342,-47602.42427,31
-6665.90056,-47349.30102,31
-6678.180007,-47094.96521,31
-6684.235926,-46839.86937,31
-6687.566559,-46584.46604,31
-6691.670145,-46329.20774,31
-6700.044928,-46074.54701,31
-6716.189149,-45820.93637,31
-6743.60105,-45568.82836,31
-6785.77887,-45318.6755,31
-6850.335396,-45060.26384,31
-6934.014997,-44806.74971,31
-7031.513113,-44556.82358,31
-7137.525181,-44309.17594,31
-7246.746641,-44062.49724,31
-7353.872929,-43815.47798,31
-7453.599484,-43566.80862,31
-7540.621745,-43315.17963,31
-7609.635147,-43059.28149,31
-7655.335133,-42797.80467,31
-7793.865437,-41253.66121,31
-7841.00474,-39705.06871,31
-7807.914146,-38153.48815,31
-7705.754759,-36600.38049,31
-7545.687682,-35047.20673,31
-7338.874018,-33495.42785,31
-7096.474873,-31946.50482,31
-6829.651347,-30401.89862,31
-6549.564545,-28863.07024,31
-6267.375571,-27331.48064,31
-6155.482864,-26699.3596,31
-6045.948019,-26062.39535,31
-5932.878922,-25423.78977,31
-5810.383455,-24786.7447,31
-5672.5695,-24154.462,31
-5513.544941,-23530.14353,31
-5327.417661,-22916.99115,31
-5108.295543,-22318.2067,31
-4850.286465,-21736.99205,31
-4547.498316,-21176.54905,31
-3972.655541,-20296.09597,31
-3333.626226,-19462.90077,31
-2639.20257,-18671.53377,31
-1898.176774,-17916.56528,31
-1119.341034,-17192.56564,31
-311.487553,-16494.10514,31
516.591472,-15815.75411,31
1356.103841,-15152.08286,31
2198.257352,-14497.66171,31
3034.259809,-13847.06097,31
3392.742462,-13568.5386,31
3755.356956,-13293.21407,31
4122.648747,-13023.01069,31
4495.16329,-12759.85175,31
4873.446038,-12505.66053,31
5258.042447,-12262.36034,31
5649.497968,-12031.87446,31
6048.358059,-11816.1262,31
6455.16817,-11617.03883,31
6870.47376,-11436.53566,31
7060.566907,-11365.95402,31
7254.042864,-11306.06655,31
7450.346986,-11255.19942,31
7648.924624,-11211.67878,31
7849.221132,-11173.83079,31
8050.681861,-11139.9816,31
8252.752165,-11108.45739,31
8454.877399,-11077.58431,31
8656.502911,-11045.68852,31
8857.074056,-11011.09617,31
9510.220052,-10902.75482,31
10166.72898,-10811.71972,31
10825.44303,-10732.2714,31
11485.20443,-10658.69039,31
12144.85538,-10585.25723,31
12803.23807,-10506.25244,31
13459.19473,-10415.95655,31
14111.56755,-10308.6501,31
14759.19874,-10178.61362,31
15400.9305,-10020.12765,31
16381.18737,-9731.553075,31
17350.25134,-9408.742757,31
18309.65167,-9056.682267,31
19260.91763,-8680.35719,31
20205.57848,-8284.753105,31
21145.16349,-7874.855593,31
22081.20192,-7455.650236,31
23015.22304,-7032.122614,31
23948.7561,-6609.25831,31
24883.33039,-6192.042902,31
25197.29699,-6036.172017,31
25504.91138,-5855.549071,31
25808.50041,-5659.922741,31
26110.39095,-5459.041703,31
26412.90989,-5262.654632,31
26718.38408,-5080.510204,31
27029.14041,-4922.357095,31
27347.50574,-4797.943981,31
27675.80694,-4717.019537,31
28016.37089,-4689.332437,31
28471.56517,-4724.029264,31
28916.6831,-4817.154221,31
29351.94655,-4960.927273,31
29777.57736,-5147.568395,31
30193.79739,-5369.297552,31
30600.8285,-5618.334715,31
30998.89253,-5886.899853,31
31388.21133,-6167.212934,31
31769.00678,-6451.49393,31
32141.50071,-6731.962809,31
32503.06164,-7021.034378,31
32847.0166,-7329.978712,31
33176.038,-7655.675364,31
33492.79827,-7995.003891,31
33799.96983,-8344.843846,31
34100.2251,-8702.074786,31
34396.23651,-9063.576265,31
